timestamp,datetime,year,month,day,hour,weekday,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,wind_speed,precipitation,is_weekend,hour_sin,hour_cos,aqi_rolling_mean,aqi_rolling_std,aqi_rolling_max,aqi_rolling_min,pm2_5_rolling_mean,pm2_5_rolling_std,pm2_5_rolling_max,pm2_5_rolling_min,pm10_rolling_mean,pm10_rolling_std,pm10_rolling_max,pm10_rolling_min,aqi_lag_1,aqi_lag_24,aqi_lag_48,pm2_5_lag_1,pm2_5_lag_24,pm2_5_lag_48,pm10_lag_1,pm10_lag_24,pm10_lag_48,aqi_ema,pm2_5_ema,pm10_ema,temp_aqi_interaction,humidity_wind_interaction,daily_avg_aqi,monthly_avg_aqi,weekly_avg_aqi,aqi_median,aqi_max,aqi_min,aqi_trend,aqi_seasonal,aqi_residual,is_aqi_spike,is_aqi_dip
1729674000,2024-10-23 09:00:00,2024,10,23,9,2,-0.5308856875811693,600.81,1.1,14.57,144.48,13.11,-0.673964495620117,-0.6390195362203395,5.45,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,0.7071067811865476,-0.7071067811865475,3.9583333333333335,0.750603621828092,5.0,3.0,61.17333333333334,21.205702200047522,102.29,30.4,107.12124999999999,19.551939370614235,151.73,83.93,4.0,3.0,3.0,56.99,38.92,27.91,109.94,95.2,73.22,4.039903577201749,63.60691303119002,109.3555854175948,227.32,1232.8,4.138888888888889,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.047824000349222,0.039324152873320535,-0.08714815322254266,0,0
1729677600,2024-10-23 10:00:00,2024,10,23,10,2,-0.5308856875811693,627.52,1.49,18.68,117.3,10.25,-0.7206437910769806,-0.6823499685061808,5.19,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,0.49999999999999994,-0.8660254037844387,4.0,0.7223151185146154,5.0,3.0,61.83583333333334,20.626156656192546,102.29,30.4,107.5,19.38577133969097,151.73,83.93,4.0,3.0,3.0,56.83,36.02,28.98,109.07,94.58,74.76,4.036711291025609,62.671959988694816,108.90073858418721,207.68,1232.8,4.138888888888889,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.053299928555678,0.03279598972037276,-0.08609591827605056,0,0
1729681200,2024-10-23 11:00:00,2024,10,23,11,2,-1.773836901950516,627.52,1.82,21.59,89.41,7.21,-0.7597174986793657,-0.7197425267380365,4.75,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,0.258819045102521,-0.9659258262890682,4.0,0.7223151185146154,5.0,3.0,62.463750000000005,19.919157877367134,102.29,30.4,107.83666666666666,19.154272917928623,151.73,83.93,4.0,3.0,3.0,51.92,32.74,30.76,103.67,90.93,77.09,3.953774387743561,61.48300318959924,108.10947949745224,143.43,1232.8,4.138888888888889,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.058379327816186,-0.4036565042039585,-0.6547228236122278,0,0
1729684800,2024-10-23 12:00:00,2024,10,23,12,2,-1.773836901950516,627.52,1.08,24.33,76.53,5.48,-0.7748336045401423,-0.7376363904412636,4.18,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,1.2246467991473532e-16,-1.0,4.0,0.7223151185146154,5.0,3.0,63.12291666666667,19.054980971358628,102.29,31.23,108.28791666666666,18.739308367165297,151.73,83.93,3.0,3.0,3.0,47.81,30.4,32.14,99.01,85.95,77.65,3.8774724367240765,60.2619629344313,107.20312113765607,138.66,1232.8,4.138888888888889,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.063548750996483,-0.6131446629492616,-0.4504040880472209,0,0
1729688400,2024-10-23 13:00:00,2024,10,23,13,2,-1.773836901950516,747.68,0.14,33.93,63.66,5.42,-0.7729322075765226,-0.7455000614857311,4.62,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,-0.2588190451025208,-0.9659258262890683,4.0,0.7223151185146154,5.0,3.0,63.75583333333333,18.181856918766343,102.29,34.87,108.78250000000001,18.217869691238814,151.73,84.48,3.0,3.0,3.0,46.22,31.23,33.01,96.78,83.93,78.14,3.807274641786151,59.1546058996768,106.29087144664359,139.26,1232.8,4.138888888888889,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.069363373715767,-0.6200415549567215,-0.4493218187590453,0,0
1729692000,2024-10-23 14:00:00,2024,10,23,14,2,-1.773836901950516,867.84,0.0,41.81,53.64,6.08,-0.7598125685275466,-0.7408460520920668,6.02,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,-0.4999999999999997,-0.8660254037844388,4.0,0.7223151185146154,5.0,3.0,64.29458333333334,17.46620263827968,102.29,39.06,109.27833333333332,17.681724701108724,151.73,85.67,3.0,3.0,3.0,46.42,34.87,31.36,95.8,84.48,75.75,3.742692670443259,58.24623742770266,105.49800173091211,143.39999999999998,1232.8,4.138888888888889,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.076282412202716,-0.6269181299725066,-0.44936428223020997,0,0
1729695600,2024-10-23 15:00:00,2024,10,23,15,2,-0.5308856875811693,907.9,0.0,40.44,52.93,6.85,-0.7325275220996038,-0.7247977438380514,7.92,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,-0.7071067811865471,-0.7071067811865479,4.041666666666667,0.6902530516863501,5.0,3.0,64.77833333333332,16.888120513921976,102.29,45.26,109.80791666666666,17.125479613510244,151.73,90.22,3.0,3.0,3.0,47.8,39.06,29.83,96.38,85.67,73.99,3.763277256807798,57.64013843348645,104.92856159243915,202.68,1232.8,4.138888888888889,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.084509719104638,-0.2038622734192001,0.11935255431456238,0,0
1729699200,2024-10-23 16:00:00,2024,10,23,16,2,-0.5308856875811693,1014.71,0.0,41.13,50.78,8.7,-0.6776722196991753,-0.6788995822315675,10.77,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,-0.8660254037844385,-0.5000000000000004,4.083333333333333,0.6538625481582947,5.0,3.0,65.24416666666666,16.475479254536584,102.29,46.22,110.36041666666665,16.695429595672568,151.73,90.22,4.0,3.0,3.0,50.67,45.26,30.64,98.38,90.84,74.54,3.7822150762631743,57.544127358807536,104.86227666504402,225.76,1232.8,4.138888888888889,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.093946215183689,-0.21026023567110935,0.11631402048741979,0,0
1729702800,2024-10-23 17:00:00,2024,10,23,17,2,-0.5308856875811693,1108.17,0.0,41.13,47.92,10.01,-0.6191091932196885,-0.6369332561473174,13.05,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,-0.9659258262890683,-0.25881904510252063,4.083333333333333,0.6538625481582947,5.0,3.0,65.67208333333333,16.257404728753336,102.29,46.22,110.85958333333332,16.467055775268346,151.73,90.22,4.0,4.0,3.0,56.44,52.33,32.71,104.1,97.35,76.49,3.7996378701621203,57.948597170102936,105.2196945318405,250.4,1232.8,4.138888888888889,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.104218436451274,0.049729083651661725,-0.15394752010293544,0,0
1729706400,2024-10-23 18:00:00,2024,10,23,18,2,-0.5308856875811693,1188.28,0.0,41.81,44.7,10.49,-0.5736658057891775,-0.6119781368123236,14.19,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,-1.0,-1.8369701987210297e-16,4.083333333333333,0.6538625481582947,5.0,3.0,65.98916666666666,16.211433409430654,102.29,46.22,111.18791666666665,16.414463394046553,151.73,90.22,4.0,4.0,3.0,62.6,59.77,35.53,109.33,104.56,78.99,3.8156668405491505,58.7031093964947,105.79731896929326,269.52,1232.8,4.138888888888889,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.11499970972924,0.04421416036300155,-0.15921387009224164,0,0
1729710000,2024-10-23 19:00:00,2024,10,23,19,2,-0.5308856875811693,1188.28,0.0,42.84,40.41,9.54,-0.5897326101317639,-0.6493706950441793,12.29,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,-0.9659258262890684,0.2588190451025203,4.083333333333333,0.6538625481582947,5.0,3.0,65.875,16.203142744005167,102.29,46.22,110.98416666666667,16.425612268825738,151.73,90.22,4.0,4.0,3.0,67.38,68.43,38.71,112.44,112.67,81.79,3.8304134933052185,59.26206064477513,105.9559334517498,262.76,1232.8,4.138888888888889,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.126042591011191,0.03913396826880153,-0.16517655927999275,0,0
1729713600,2024-10-23 20:00:00,2024,10,23,20,2,-0.5308856875811693,1041.41,0.0,39.41,40.77,8.11,-0.6523836400830333,-0.7356303519095116,8.61,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,-0.8660254037844386,0.5000000000000001,4.083333333333333,0.6538625481582947,5.0,3.0,65.36999999999999,16.218177134475255,102.29,46.22,110.30708333333332,16.660108950832964,151.73,90.22,4.0,4.0,3.0,65.69,71.22,40.24,107.78,113.28,81.14,3.843980413840801,59.24909579319313,105.24185877560981,236.4,1232.8,4.138888888888889,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.137051931437468,0.03444699643509522,-0.17149892787256338,0,0
1729717200,2024-10-23 21:00:00,2024,10,23,21,2,-0.5308856875811693,894.55,0.0,30.16,47.21,7.63,-0.6749151941019269,-0.7730229101413674,7.22,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,-0.7071067811865477,0.7071067811865474,4.041666666666667,0.6240935455708452,5.0,3.0,64.5475,16.13108887399943,102.29,46.22,109.25,16.969966821212257,151.73,90.22,4.0,5.0,3.0,59.1,76.47,41.12,97.03,117.74,80.62,3.856461980733537,59.047568129737684,104.21211007356104,226.92,1232.8,4.138888888888889,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.147660516796105,0.26066087960819095,-0.40832139640429554,0,0
1729720800,2024-10-23 22:00:00,2024,10,23,22,2,-0.5308856875811693,814.44,0.0,23.31,50.78,7.39,-0.6638870917129325,-0.7760720887096304,7.16,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,-0.5000000000000004,0.8660254037844384,4.0,0.5897678246195887,5.0,3.0,63.630833333333335,15.843857654066369,102.29,46.22,108.03583333333331,17.124768717363445,151.73,90.22,4.0,5.0,3.0,56.73,79.89,38.3,92.37,121.13,76.87,3.867945022274854,58.95496267935867,103.23434126767616,231.56,1232.8,4.138888888888889,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.15766172648989,0.25660521727878405,-0.41426694376867346,0,0
1729724400,2024-10-23 23:00:00,2024,10,23,23,2,-0.5308856875811693,814.44,0.0,20.91,50.07,7.57,-0.6404999090604101,-0.7633939251889583,7.6,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,-0.25881904510252157,0.9659258262890681,4.0,0.5897678246195887,5.0,3.0,63.12416666666667,15.741668857074707,102.29,46.22,107.28958333333334,17.356817850798524,151.73,90.22,4.0,4.0,3.0,57.89,72.51,33.47,91.99,111.48,70.88,3.8785094204928656,59.06656566500998,102.46119396626207,241.4,1232.8,4.138888888888889,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.167102466569036,0.022226116635654443,-0.18932858320469004,0,0
1729728000,2024-10-24 00:00:00,2024,10,24,0,3,-0.5308856875811693,841.14,0.0,20.91,49.35,8.11,-0.6259542222887193,-0.7533637325301987,8.04,1.3347461229433637,0.9354589585746579,1.2929534377730394,0.0,0,0.0,1.0,4.0,0.5897678246195887,5.0,3.0,63.06041666666667,15.743558925634513,102.29,46.22,107.14166666666665,17.451007611787574,151.73,90.22,4.0,4.0,3.0,60.35,63.41,30.32,93.57,98.37,67.32,3.8882286668534363,59.29164041180919,101.84989844896111,247.52,1232.8,4.569444444444445,4.0627450980392155,3.69811320754717,4.0,5.0,3.0,4.17606613123741,-0.18406681675732778,0.008000685519918171,0,0
