components_pm2_5,components_pm10,hour,day,month,aqi_rolling_mean,aqi_rolling_std,aqi_rolling_max,aqi_rolling_min,aqi_lag_1,aqi_lag_24,aqi_lag_48,aqi_ema,aqi_category,is_aqi_spike,is_aqi_dip,temp_aqi_interaction,humidity_wind_interaction,daily_avg_aqi,monthly_avg_aqi,weekly_avg_aqi,aqi_median,aqi_max,aqi_min,aqi_trend,aqi_seasonal,aqi_residual,is_weekend,hour_sin,hour_cos,weather_temperature,weather_humidity,weather_wind_speed,weather_precipitation,aqi
-0.6749151941019269,-0.7730229101413674,21,23,10,4.041666666666667,0.6240935455708452,5.0,3.0,4.0,5.0,3.0,3.856461980733537,1,0,0,226.92,1232.8,4.138888888888889,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.147660516796105,0.2606608796081909,-0.4083213964042955,0,-0.7071067811865477,0.7071067811865474,1.3347461229433637,0.935458958574658,1.2929534377730394,0.0,-0.5308856875811693
-0.6638870917129325,-0.7760720887096304,22,23,10,4.0,0.5897678246195887,5.0,3.0,4.0,5.0,3.0,3.867945022274854,1,0,0,231.56,1232.8,4.138888888888889,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.15766172648989,0.256605217278784,-0.4142669437686734,0,-0.5000000000000004,0.8660254037844384,1.3347461229433637,0.935458958574658,1.2929534377730394,0.0,-0.5308856875811693
-0.6404999090604101,-0.7633939251889583,23,23,10,4.0,0.5897678246195887,5.0,3.0,4.0,4.0,3.0,3.8785094204928656,1,0,0,241.4,1232.8,4.138888888888889,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.167102466569036,0.0222261166356544,-0.18932858320469,0,-0.2588190451025215,0.965925826289068,1.3347461229433637,0.935458958574658,1.2929534377730394,0.0,-0.5308856875811693
-0.6259542222887193,-0.7533637325301987,0,24,10,4.0,0.5897678246195887,5.0,3.0,4.0,4.0,3.0,3.888228666853436,1,0,0,247.52,1232.8,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.17606613123741,-0.1840668167573277,0.0080006855199181,0,0.0,1.0,1.3347461229433637,0.935458958574658,1.2929534377730394,0.0,-0.5308856875811693
-0.5812713936436562,-0.7116381310697588,1,24,10,4.0,0.5897678246195887,5.0,3.0,4.0,4.0,3.0,3.8971703735051615,1,0,0,266.32,737.8000000000001,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.184598447540524,-0.187486949195404,0.0028885016548798,0,0.2588190451025207,0.9659258262890684,1.526049237330526,0.6992275320339054,-0.2797269567229385,0.0,-0.5308856875811693
-0.4177512547723615,-0.5465812806772111,2,24,10,4.041666666666667,0.6240935455708452,5.0,3.0,4.0,4.0,3.0,3.9853967436247486,0,0,0,418.9,737.8000000000001,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.1926139699275335,0.0718129751500844,0.7355730549223818,0,0.4999999999999999,0.8660254037844387,1.526049237330526,0.6992275320339054,-0.2797269567229385,0.0,0.7120655267881776
0.0445734169317699,-0.0738783610551897,3,24,10,4.041666666666667,0.6240935455708452,5.0,3.0,5.0,5.0,3.0,4.066565004134769,0,0,0,662.05,737.8000000000001,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.199633382602924,0.5021083369596056,0.2982582804374702,0,0.7071067811865476,0.7071067811865476,1.526049237330526,0.6992275320339054,-0.2797269567229385,0.0,0.7120655267881776
0.6632879888936223,0.5579435349053938,4,24,10,4.041666666666667,0.6240935455708452,5.0,3.0,5.0,5.0,3.0,4.141239803803988,0,0,0,987.45,737.8000000000001,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.204919390613648,0.7021786344125692,0.092901974973782,0,0.8660254037844386,0.5000000000000001,1.526049237330526,0.6992275320339054,-0.2797269567229385,0.0,0.7120655267881776
1.1873129920672134,1.084809494884717,5,24,10,4.041666666666667,0.6240935455708452,5.0,3.0,5.0,5.0,3.0,4.209940619499669,0,0,0,1263.0500000000002,737.8000000000001,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.207623361004512,0.6999442988744459,0.0924323401210429,0,0.9659258262890684,0.2588190451025207,1.526049237330526,0.6992275320339054,-0.2797269567229385,0.0,0.7120655267881776
1.809640218259943,1.6625485920292684,6,24,10,4.041666666666667,0.6240935455708452,5.0,3.0,5.0,5.0,3.0,4.273145369939695,0,0,0,1590.35,737.8000000000001,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.207166954841328,0.4953852595231895,0.2974477856354829,0,1.0,6.123233995736766e-17,1.526049237330526,0.6992275320339054,-0.2797269567229385,0.0,0.7120655267881776
2.137155845243437,1.920444905671295,7,24,10,4.083333333333333,0.6538625481582947,5.0,3.0,5.0,4.0,3.0,4.33129374034452,0,0,0,1762.6,737.8000000000001,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.203522907045763,0.0250509707910455,0.7714261221631915,0,0.9659258262890684,-0.2588190451025206,1.526049237330526,0.6992275320339054,-0.2797269567229385,0.0,0.7120655267881776
2.172046479525859,1.917074760937952,8,24,10,4.125,0.6796738348201516,5.0,3.0,5.0,4.0,3.0,4.384790241116959,0,0,0,1780.95,737.8000000000001,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.196938433328031,0.0231418275004155,0.7799197391715538,0,0.8660254037844387,-0.4999999999999998,1.526049237330526,0.6992275320339054,-0.2797269567229385,0.0,0.7120655267881776
1.5006632116717409,1.3032269702218655,9,24,10,4.166666666666667,0.7019641181630342,5.0,3.0,5.0,4.0,3.0,4.434007021827603,0,0,0,1427.85,737.8000000000001,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.1875694011566935,0.0865384481264818,0.7258921507168248,0,0.7071067811865476,-0.7071067811865475,1.526049237330526,0.6992275320339054,-0.2797269567229385,0.0,0.7120655267881776
0.1346045631591629,0.0717600363499994,10,24,10,4.208333333333333,0.7210600087592465,5.0,3.0,5.0,4.0,3.0,4.479286460081395,0,0,0,709.4,737.8000000000001,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.175383118820118,0.0895243086324966,0.7350925725473854,0,0.4999999999999999,-0.8660254037844387,1.526049237330526,0.6992275320339054,-0.2797269567229385,0.0,0.7120655267881776
-0.6159718882297158,-0.6196010832329809,11,24,10,4.25,0.6756639246921767,5.0,3.0,5.0,3.0,3.0,4.4409435432748845,1,0,0,251.72,737.8000000000001,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.160259967568139,-0.4507628757378475,0.2905029081697083,0,0.258819045102521,-0.9659258262890682,1.526049237330526,0.6992275320339054,-0.2797269567229385,0.0,-0.5308856875811693
-0.7650414101775008,-0.7771152287461414,12,24,10,4.25,0.6756639246921767,5.0,3.0,4.0,3.0,3.0,4.325668059812895,1,0,0,141.75,737.8000000000001,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.141930302333716,-0.7345214883925235,-0.407408813941192,0,1.2246467991473532e-16,-1.0,1.526049237330526,0.6992275320339054,-0.2797269567229385,0.0,-1.773836901950516
-0.7888088722227471,-0.8116190914922743,13,24,10,4.25,0.6756639246921767,5.0,3.0,3.0,3.0,3.0,4.219614615027863,1,0,0,134.25,737.8000000000001,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.120081124847801,-0.731098178219841,-0.3889829466279604,0,-0.2588190451025208,-0.9659258262890684,1.526049237330526,0.6992275320339054,-0.2797269567229385,0.0,-1.773836901950516
-0.7662773182038536,-0.7850591413318789,14,24,10,4.25,0.6756639246921767,5.0,3.0,3.0,3.0,3.0,4.122045445825634,1,0,0,141.36,737.8000000000001,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.094520722172625,-0.7276595893154648,-0.36686113285716,0,-0.4999999999999997,-0.8660254037844388,1.526049237330526,0.6992275320339054,-0.2797269567229385,0.0,-1.773836901950516
-0.7255874231823919,-0.739080738184125,15,24,10,4.25,0.6756639246921767,5.0,3.0,3.0,4.0,3.0,4.112281810159583,1,0,0,205.6,737.8000000000001,4.569444444444445,4.062745098039216,3.69811320754717,4.0,5.0,3.0,4.065219864564181,-0.1806908832608289,0.1154710186966481,0,-0.7071067811865471,-0.7071067811865479,1.526049237330526,0.6992275320339054,-0.2797269567229385,0.0,-0.5308856875811693
